date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
4/18/2007,Indiana,95,Washington,98,-1,1.16,2.12,1.5,2.77,-1,0.26,3.8,0.8,0.49,.,2,-2.33,-2.01,0.91,.
4/18/2007,LA Clippers,83,New orleans,86,9.5,3.89,3.96,3.82,4.11,9,2.61,6.2,2.6,4.64,.,6,1.18,8.09,3.99,.
4/18/2007,Minnesota,94,Memphis,116,2,3.48,5.54,7.1,4.31,3.5,2.44,4.9,3.2,5.85,.,3,-2.94,0.41,3.23,.
4/18/2007,New Jersey,106,Chicago,97,-4,-2.81,-0.14,0.18,-0.51,-2,-3.01,0,-0.7,-2.1,.,-6,-10.33,-4.58,-2.42,.
4/18/2007,Orlando,94,Miami,68,10.5,4.08,2.65,1.51,3.79,8.5,1.67,6,1.7,2.27,.,7,8.68,10.38,4.23,.
4/18/2007,Portland,98,Golden State,120,-10.5,-3.53,0.03,0.14,-0.11,-8.5,-2.55,-1.1,-0.8,0.03,.,-10,-13.83,-9.38,-2.01,.
4/18/2007,Sacramento,106,LA Lakers,117,1,1.69,0.51,0.63,0.41,4,0.66,4.4,0.9,1.44,.,1,4.1,0.51,2.52,.
4/18/2007,San Antonio,77,Denver,100,5,8.01,8.55,8.2,9.54,4,8.24,9.8,6.1,10.43,.,8,3.78,4.34,7.14,.
4/18/2007,Seattle,75,Dallas,106,-6.5,-5.17,-8,-9.57,-6.95,-5.5,-6.3,-2.6,-4.9,-7.16,.,-4,0.14,-6.92,-5.58,.
4/18/2007,Toronto,119,Philadelphia,122,7.5,7,7.09,7.37,6.82,4.5,5.34,9.5,4.5,8.06,.,6,8.42,8.25,8.02,.
4/18/2007,Utah,101,Houston,91,9,0.97,1.74,2.36,1.11,6,0.53,3.5,1.2,0.43,.,0.01,-1.41,7.29,-0.51,.
4/21/2007,Chicago,96,Miami,91,5.5,7.57,5.94,4.71,7.21,4.5,6.14,10.1,4.4,7.18,.,15,5.8,8.04,10.07,.
4/21/2007,Detroit,100,Orlando,92,9.5,6.32,6.62,7.25,5.99,8,5.57,7.1,4.7,6.81,.,4,9.12,8.62,5.5,.
4/21/2007,Houston,84,Utah,75,6,4.34,4.19,3.47,4.9,0.5,2.51,6.1,2.3,4.45,.,4,6.96,6.76,4.78,.
4/21/2007,Toronto,91,New Jersey,96,4,4.42,4.24,4.83,3.65,4.5,3.41,6.4,2.6,4.49,.,2,8.01,5.24,5.54,.
4/22/2007,Cleveland,97,Washington,82,6,8.92,7.03,5.87,8.27,11,7.74,10.5,4.5,6.82,.,13,14.67,6.21,9.65,.
4/22/2007,Dallas,85,Golden State,97,10,7.43,11.27,12.24,10.73,10,7.13,8.2,6.6,11.34,.,2,1.19,11.52,9.41,.
4/22/2007,Phoenix,95,LA Lakers,87,10,10.15,9.48,9.63,9.36,10.5,9.29,11,6.7,11.06,.,11,13.14,10.27,11.4,.
4/22/2007,San Antonio,89,Denver,95,8.5,6.21,7.96,7.54,9.04,8,7.19,7.8,5.4,9.02,.,2,1.67,7.14,4.56,.
4/23/2007,Detroit,98,Orlando,90,8,5.46,7.01,7.55,6.47,8.5,5.85,7.1,4.8,6.66,.,4,1.27,7.1,4.71,.
4/23/2007,Houston,98,Utah,90,5.5,4.12,4.47,3.88,5.06,5.5,3.01,6.3,2.5,5.16,.,4,3.07,6.31,4.67,.
4/24/2007,Chicago,107,Miami,89,3.5,7.68,5.85,5.09,6.61,4.5,6.23,9.9,4.4,7.19,.,13,9.05,5.97,10.06,.
4/24/2007,Phoenix,126,LA Lakers,98,9.5,9.29,9.36,9.83,8.94,9.5,9.37,10.8,6.7,11.17,.,11,6.5,9.72,10.46,.
4/24/2007,Toronto,89,New Jersey,83,5,2.77,3.5,3.97,3.05,5,3,5.2,2.4,4.5,.,0.01,0.02,5.99,3.63,.
4/25/2007,Cleveland,109,Washington,102,12,9.44,7.6,6.28,9.07,12,8.28,10.7,4.7,7.72,.,13,15.76,12.44,10.31,.
4/25/2007,Dallas,112,Golden State,99,9.5,6.35,10.11,11,9.58,9.5,6.14,6.2,6.1,10.9,.,0.01,0.88,10.44,7.81,.
4/25/2007,San Antonio,97,Denver,88,9,5.29,7.15,6.57,8.45,8.5,6.52,6.4,5.1,8,.,0.01,1.23,7.31,3.38,.
4/26/2007,LA Lakers,95,Phoenix,89,-4.5,-5.08,-3.77,-4.14,-3.43,-4,-6.72,-1.6,-3.2,-6.45,.,-7,-8.1,-6.26,-6.77,.
4/26/2007,Orlando,77,Detroit,93,-2.5,-0.85,-1.32,-1.88,-0.77,-2,-2.42,2.9,-1.1,-1.08,.,2,-4.43,-4.39,-2.17,.
4/26/2007,Utah,81,Houston,67,4,0.99,1.19,1.66,0.73,4,0.27,3.7,1,-0.13,.,2,-1.33,2.36,-0.23,.
4/27/2007,Golden State,109,Dallas,91,-4,-1.35,-4.65,-5.18,-4.38,-4,-2.96,3.4,-2.5,-5.3,.,4,2.13,-3.27,0.56,.
4/27/2007,Miami,96,Chicago,104,5.5,-2.06,-0.44,0.53,-1.47,5.5,-3.32,-0.3,-0.9,-1.95,.,-7,-2.04,6.27,-0.47,.
4/27/2007,New Jersey,102,Toronto,89,4.5,3.1,2.01,1.63,2.4,4.5,0.39,4.8,1.2,1.44,.,6,6.93,3.01,2.47,.
4/28/2007,Denver,91,San Antonio,96,-2,0.26,-1.28,-0.82,-2.49,-2,-3.11,3.4,-1.5,-2.59,.,4,5.21,-4.28,-2.01,.
4/28/2007,Orlando,93,Detroit,97,-5,-2.41,-1.96,-2.37,-1.59,-3.5,-3.11,1.1,-1.4,-1.5,.,-2,-8.42,-7.18,-4.08,.
4/28/2007,Utah,98,Houston,85,3,1.73,1.61,2.25,0.97,3.5,1.16,4.3,1.4,0.4,.,4,-0.68,1.64,0.85,.
4/28/2007,Washington,92,Cleveland,98,-5.5,-2.18,-1.37,-0.52,-2.28,-4.5,-4.66,-0.5,-1,-2.18,.,-7,0.71,-6.8,-2.95,.
4/29/2007,Chicago,.,Miami,.,.,7.75,7.05,6.18,7.94,.,7.23,10.9,4.8,7.85,.,13,4.07,.,10.31,.
4/29/2007,Golden State,103,Dallas,99,-3.5,-0.31,-3.45,-4.13,-3.1,-4,-1.91,4.2,-2,-4.2,.,6,2.68,-2.23,2.03,.
4/29/2007,LA Lakers,100,Phoenix,113,-6,-3.62,-3.24,-3.23,-3.25,-4.5,-5.89,-0.8,-3,-5.78,.,-5,-1.97,-7.45,-4.98,.
4/29/2007,Miami,79,Chicago,92,0,-2.54,-0.89,-0.02,-1.78,4.5,-3.53,-0.9,-1,-2.02,.,-7,-4.07,0.39,-1.15,.
4/29/2007,New Jersey,102,Toronto,81,4.5,3.89,2.57,2.15,2.97,4,1.22,5.2,1.4,1.83,.,8,8.37,3.27,3.53,.
4/30/2007,Denver,89,San Antonio,96,-1.5,-0.58,-1.8,-1.37,-2.83,-1,-3.16,2.6,-1.5,-2.7,.,2,2.28,-3.8,-2.93,.
4/30/2007,Houston,96,Utah,92,6,2.87,3.95,3.44,4.46,5.5,1.75,5.3,2.2,5.01,.,0.01,0.82,6.85,3.5,.
4/30/2007,Washington,90,Cleveland,97,-6,-2.77,-1.84,-1.08,-2.68,-6,-4.69,-0.9,-1.1,-2.22,.,-7,-2.47,-7.28,-3.61,.
5/1/2007,Dallas,118,Golden State,112,9,6.05,8.99,9.4,8.79,9.5,5.14,5.8,5.6,9.74,.,0.01,3.93,10,7.63,.
5/1/2007,Toronto,98,New Jersey,96,4,0.94,2.94,3.53,2.35,4.5,1.43,4,2,3.47,.,-4,-5.28,4.99,1.85,.
5/2/2007,Phoenix,119,LA Lakers,110,11,10.84,9.85,9.79,9.89,11,9.92,11.4,6.9,12.05,.,13,13.75,11.66,12.43,.
5/2/2007,San Antonio,93,Denver,78,8,7.97,8.3,8.02,9.02,9,7.01,8.4,5.5,8.83,.,6,10.98,6.35,6.2,.
5/3/2007,Golden State,111,Dallas,86,-2,0.34,-2.6,-3.44,-2.07,-3,-1.63,4.2,-1.9,-3.51,.,6,5.03,-0.58,2.73,.
5/3/2007,Utah,94,Houston,82,4.5,3.36,2.24,2.33,2.16,4,1.68,4.7,1.5,1.46,.,6,7.04,3.41,2.78,.
5/4/2007,New Jersey,98,Toronto,97,7.5,4.89,3.21,2.3,4.12,5,2.09,6,1.8,2.71,.,10,10.07,6.71,4.96,.
5/5/2007,Detroit,95,Chicago,69,5,2.36,3.62,4.25,2.99,5.5,2,4.5,2.3,2.3,.,3,-2.46,4.25,2.28,.
5/5/2007,Houston,99,Utah,103,5.5,2.68,3.76,3.48,4.05,5,1.31,4.9,2.1,4.4,.,0.01,1.2,6.28,3.32,.
5/6/2007,Cleveland,81,New Jersey,77,6,5.4,6.43,6.27,6.63,6.5,5.49,7.6,4,6.9,.,6,0.3,6.78,6.61,.
5/6/2007,Phoenix,106,San Antonio,111,5,2.65,3.31,4.22,1.86,4.5,1.13,4.1,1.9,3.5,.,4,0.46,3.39,0.9,.
5/7/2007,Detroit,108,Chicago,87,5,5,4.33,4.67,4.01,4.5,3.05,5.5,2.6,3.02,.,7,10.11,4.78,5.5,.
5/7/2007,Utah,116,Golden State,112,3.5,2.16,4.95,5,4.9,4,3.04,3.1,3,5.46,.,-4,-3.25,4.82,3.85,.
5/8/2007,Cleveland,102,New Jersey,92,5,5.38,6.39,6.59,6.17,4.5,5.56,7.4,4,6.29,.,6,1.05,5.72,6.53,.
5/8/2007,Phoenix,101,San Antonio,81,5.5,1.89,2.62,3.34,1.48,5,0.85,3.1,1.7,2.63,.,2,0.05,3.7,0.02,.
5/9/2007,Utah,127,Golden State,117,3.5,3.1,5.03,5.43,4.67,3.5,3.24,3.1,3,5.68,.,-2,1.68,4.8,4.79,.
5/10/2007,Chicago,74,Detroit,81,2.5,0.07,1.68,1.32,2.03,2.5,-0.4,3.7,0.9,1.9,.,-3,-5.92,2.88,0.41,.
5/11/2007,Golden State,125,Utah,105,6.5,3.45,1.12,0.65,1.54,5.5,-0.05,6.5,0.6,0.41,.,6,11.96,8.28,6.83,.
5/12/2007,New Jersey,96,Cleveland,85,5,0.55,-0.33,-0.47,-0.19,4.5,-2.25,2.4,-0.4,-0.84,.,0.01,6.15,4.35,0.44,.
5/12/2007,San Antonio,108,Phoenix,101,4,3.13,3.23,2.58,4.31,4.5,1.8,6.1,1.8,2.77,.,0.01,5.71,2.8,1.38,.
5/13/2007,Chicago,102,Detroit,87,-3.5,-0.51,1.38,0.77,1.97,-1.5,-0.71,2.7,0.9,1.5,.,-3,-8.24,-3.35,-0.34,.
5/13/2007,Golden State,101,Utah,115,7,4.28,1.63,1.24,1.98,6,1,7.1,0.6,1.11,.,8,13.2,9.04,7.95,.
5/14/2007,New Jersey,85,Cleveland,87,3.5,1.26,0.26,0.14,0.38,4,-1.38,2.8,-0.4,-0.31,.,2,6.89,3.01,1.4,.
5/14/2007,San Antonio,98,Phoenix,104,3.5,3.61,3.65,3.11,4.52,3.5,2.23,6.1,1.8,3.07,.,2,6.08,2.4,1.99,.
5/15/2007,Detroit,92,Chicago,108,7.5,5.33,4.8,5.2,4.42,7,3.41,6.7,2.9,3.98,.,5,10.99,7.66,6.2,.
5/15/2007,Utah,100,Golden State,87,4.5,3.92,5.28,5.79,4.82,4,3.46,4.9,3.2,5.32,.,2,1.85,5.92,5.73,.
5/16/2007,Cleveland,72,New Jersey,83,5.5,5.89,6.63,6.84,6.43,5,5.07,7.6,4.2,6.41,.,4,6.55,6.31,7.11,.
5/16/2007,Phoenix,85,San Antonio,88,-3,3.39,3.41,4.08,2.35,3.5,1.86,5.1,2,3.02,.,6,2.72,-4.44,1.96,.
5/17/2007,Chicago,85,Detroit,95,2,2.51,2.2,1.88,2.52,.,1.29,5.3,0.9,3.04,.,5,0.15,2.57,3.04,.
5/18/2007,New Jersey,72,Cleveland,88,3.5,1.9,0.48,0.24,0.72,3,-0.56,4.2,-0.4,-0.1,.,4,7.07,2.89,1.95,.
5/18/2007,San Antonio,114,Phoenix,106,3,3.51,3.54,2.99,4.44,3,2.05,5.7,1.8,3.63,.,2,5.49,1.7,1.71,.
5/20/2007,San Antonio,108,Utah,100,-2.5,5.34,6.78,5.71,8.13,7.5,5.31,7.7,4.5,7.29,.,3,1.11,-3.02,5.2,.
5/21/2007,Detroit,79,Cleveland,76,6.5,4.71,3.77,4.29,3.25,6,2.98,6.7,2.8,3.76,.,4,9.91,5.42,3.94,.
5/22/2007,San Antonio,105,Utah,96,6.5,5.77,6.93,6.03,8.02,.,5.6,7.7,4.5,7.22,.,3,4.1,6.22,5.68,.
5/24/2007,Detroit,79,Cleveland,76,5.5,4.43,3.91,4.68,3.13,5.5,3.13,6.5,2.8,4.19,.,4,7.03,4.37,3.64,.
5/26/2007,Utah,109,San Antonio,83,2,0.54,-0.87,-0.05,-1.91,1,-2.23,2.3,-0.7,-0.94,.,3,4.88,1.11,-0.86,.
5/27/2007,Cleveland,88,Detroit,82,3.5,2.58,2.32,1.29,3.33,3,0.42,3.7,1,1.38,.,2,7.53,2.45,1.76,.
5/28/2007,Utah,79,San Antonio,91,-2,0.31,-0.39,0.52,-1.54,2,-1.18,3.5,-0.7,-0.09,.,7,-5.03,-2.35,-0.51,.
5/29/2007,Cleveland,91,Detroit,87,0,2.19,2.54,1.77,3.32,2,0.87,3.9,1,1.89,.,2,2.8,-0.97,1.46,.
5/30/2007,San Antonio,109,Utah,84,8.5,6.86,7.12,6.35,8.05,7,5.41,8.1,4.5,6.74,.,3,12.7,8.28,6.84,.
5/31/2007,Detroit,107,Cleveland,109,5.5,3.5,3.61,4.19,3.04,5.5,2.51,6.1,2.8,4.01,.,4,1.31,4.34,2.69,.
6/2/2007,Cleveland,98,Detroit,82,2,1.89,3.12,2.82,3.44,0,1.38,4.7,1,2.23,.,2,-2.45,1.14,1.21,.
